TIME,000300.SH,H11008.CSI,CBA01201.CS,CBA00601.CS,NH0100.NHF,DR001.IB
2010-01-04,3535.229,130.02,130.2409,128.633,1430.4799,1.07
2010-01-05,3564.038,130.51,130.2838,128.6461,1441.4393,1.12
2010-01-06,3541.727,129.95,130.3125,128.7032,1454.1171,1.12
2010-01-07,3471.456,129.04,130.3272,128.6368,1432.498,1.08
2010-01-08,3480.13,129.29,130.2819,128.5676,1420.3436,1.06
2010-01-11,3482.052,129.32,130.3262,128.5874,1444.1139,1.05
2010-01-12,3534.916,130.09,130.3197,128.5639,1433.9426,1.0375
2010-01-13,3421.144,129.79,130.2099,128.3986,1394.6335,1.08
2010-01-14,3469.051,129.93,130.2632,128.4262,1409.0916,1.05
2010-01-15,3482.738,130.14,130.3034,128.435,1398.636,1.03
2010-01-18,3500.684,129.49,130.341,128.4907,1401.3217,1.03
2010-01-19,3507.482,129.74,130.3448,128.5872,1411.4203,1.06
2010-01-20,3394.434,130.12,130.4374,128.7067,1400.9422,1.033
2010-01-21,3408.574,130.49,130.4566,128.7124,1413.742,1.033
2010-01-22,3366.197,130.56,130.4931,128.7902,1387.8073,1.03
2010-01-25,3328.014,130.78,130.5688,128.8931,1390.5428,1.2
2010-01-26,3242.797,131.44,130.6063,129.0173,1375.9686,1.21
2010-01-27,3198.566,130.82,130.6853,129.1158,1375.3471,1.31
2010-01-28,3206.57,130.95,130.7244,129.1861,1345.2255,1.36
2010-01-29,3204.155,131.0,130.7523,129.3397,1329.7502,1.36
2010-02-01,3152.707,130.96,130.88,129.5646,1319.7065,1.36
2010-02-02,3146.189,131.22,130.9647,129.7153,1318.8049,1.36
2010-02-03,3230.715,131.4,131.0307,129.9378,1347.5382,1.365
2010-02-04,3218.802,131.4,131.0653,129.851,1328.0471,1.36
2010-02-05,3153.087,131.45,131.0822,130.0338,1306.8405,1.36
2010-02-08,3150.988,131.49,131.1752,130.0739,1313.1869,1.38
2010-02-09,3169.19,131.95,131.2373,130.0972,1321.9832,1.41
2010-02-10,3214.13,131.9,131.255,130.1444,1340.2985,1.5
2010-02-11,3220.398,131.83,131.258,130.223,1352.8839,2.2
2010-02-12,3251.278,131.52,131.2567,130.2426,1363.9601,2.07
2010-02-22,3233.345,131.97,131.326,130.0633,1387.0194,1.43
2010-02-23,3198.634,132.1,131.3402,130.0595,1393.3823,1.44
2010-02-24,3244.483,131.95,131.4097,130.1667,1385.3912,1.44
2010-02-25,3292.128,132.0,131.5086,130.3948,1375.6243,1.45
2010-02-26,3281.666,132.34,131.8175,130.9049,1378.0268,1.44
2010-03-01,3324.423,132.61,131.9064,131.1311,1392.5392,1.44
2010-03-02,3311.236,132.68,132.0841,131.2365,1370.5332,1.43
2010-03-03,3335.081,133.07,132.1856,131.4959,1378.7155,1.41
2010-03-04,3250.573,133.06,132.1525,131.3342,1368.8507,1.8
2010-03-05,3259.764,133.15,132.1584,131.4434,1376.1258,1.4
2010-03-08,3286.178,133.15,132.2746,131.5799,1391.6396,1.38
2010-03-09,3305.863,133.16,132.2763,131.6048,1386.9058,1.37
2010-03-10,3279.694,133.17,132.3905,131.6352,1385.0659,1.36
2010-03-11,3276.705,133.18,132.3557,131.4396,1366.5465,1.36
2010-03-12,3233.126,132.27,132.3941,131.416,1364.5867,1.35
2010-03-15,3183.183,132.56,132.4654,131.3868,1346.0751,1.35
2010-03-16,3203.971,132.93,132.547,131.4073,1354.1538,1.34
2010-03-17,3273.916,132.88,132.6908,131.6789,1368.7956,1.34
2010-03-18,3267.555,132.67,132.776,131.7866,1362.4957,1.33
2010-03-19,3293.871,133.0,132.8078,131.7917,1375.4579,1.3
2010-03-22,3302.628,132.73,132.8271,131.6992,1369.3409,1.32
2010-03-23,3275.573,132.9,132.8289,131.6681,1361.4371,1.32
2010-03-24,3276.669,132.76,132.8115,131.7258,1357.1109,1.3
2010-03-25,3229.128,132.85,132.8127,131.6257,1363.5468,1.31
2010-03-26,3275.002,132.74,132.8412,131.4971,1371.2592,1.37
2010-03-29,3358.54,133.13,132.8238,131.4395,1382.3384,1.31
2010-03-30,3366.708,132.46,132.784,131.2697,1381.7674,1.3
2010-03-31,3345.607,132.49,132.8789,131.3925,1375.5994,1.35
2010-04-01,3391.935,132.52,132.8816,131.4357,1379.0953,1.35
2010-04-02,3407.346,132.62,132.9342,131.361,1388.6746,1.32
2010-04-06,3405.145,132.47,132.9661,131.4463,1395.8909,1.315
2010-04-07,3386.949,132.37,132.9128,131.2543,1398.4013,1.3
2010-04-08,3346.744,133.39,132.8469,131.033,1385.3141,1.29
2010-04-09,3379.17,132.71,132.8513,131.024,1394.284,1.3
2010-04-12,3351.478,132.85,132.8924,131.0697,1399.5688,1.29
2010-04-13,3391.716,132.69,132.9941,131.2269,1396.6961,1.3
2010-04-14,3403.707,133.02,133.0286,131.208,1400.4267,1.25
2010-04-15,3394.574,133.19,133.088,131.2478,1398.887,1.29
2010-04-16,3356.332,133.14,133.124,131.3099,1398.6756,1.3
2010-04-19,3176.423,133.35,133.2101,131.606,1369.2679,1.3
2010-04-20,3173.374,133.32,133.2388,131.7591,1382.1275,1.3
2010-04-21,3236.679,133.28,133.3404,131.7773,1382.6209,1.29
2010-04-22,3201.541,133.31,133.4175,131.8372,1378.8834,1.28
2010-04-23,3190.003,132.92,133.509,131.968,1379.9106,1.3
2010-04-26,3171.997,133.92,133.699,132.1685,1383.8974,1.3
2010-04-27,3108.409,133.27,133.7582,132.1965,1372.9845,1.34
2010-04-28,3097.353,133.41,133.8337,132.2931,1355.523,1.35
2010-04-29,3060.064,133.33,133.8914,132.3182,1355.2193,1.36
2010-04-30,3067.365,133.34,133.916,132.3737,1359.8753,1.4
2010-05-04,3019.449,133.55,133.8779,132.3334,1348.5109,1.4
2010-05-05,3036.394,133.58,133.873,132.301,1340.4545,1.42
2010-05-06,2896.856,133.52,133.895,132.3817,1328.5682,1.42
2010-05-07,2836.789,133.7,134.0515,132.7794,1305.363,1.4127
2010-05-10,2858.233,133.95,134.1008,132.7566,1327.5288,1.51
2010-05-11,2800.817,133.87,134.0841,132.8023,1313.9817,1.53
2010-05-12,2818.16,133.85,134.1458,132.9485,1321.5527,1.51
2010-05-13,2886.911,134.04,134.2352,133.0255,1328.4323,1.5
2010-05-14,2868.023,133.98,134.248,133.036,1314.5577,1.5
2010-05-17,2714.715,134.34,134.2988,133.3207,1277.6122,1.55
2010-05-18,2771.348,134.52,134.4537,133.5515,1286.8738,1.55
2010-05-19,2762.174,135.04,134.5726,133.8184,1279.8933,1.56
2010-05-20,2726.022,134.85,134.5587,133.6768,1285.9784,1.56
2010-05-21,2768.791,134.73,134.6121,133.75,1281.5564,1.75
2010-05-24,2873.469,134.49,134.5864,133.6287,1298.6707,1.93
2010-05-25,2813.943,134.87,134.5695,133.6995,1280.48,1.88
2010-05-26,2813.944,134.64,134.623,133.706,1294.5248,2.16
2010-05-27,2859.979,134.83,134.5775,133.6444,1300.7588,2.3
2010-05-28,2850.302,134.88,134.5609,133.5968,1300.7071,2.13
2010-05-31,2773.264,134.63,134.5612,133.5969,1292.0523,2.37
2010-06-01,2744.162,134.64,134.458,133.3533,1282.3249,2.9
2010-06-02,2757.527,134.96,134.4987,133.4177,1276.3567,2.75
2010-06-03,2736.076,134.88,134.5179,133.5437,1277.5587,2.7
2010-06-04,2744.391,134.93,134.5567,133.5952,1270.3022,2.1
2010-06-07,2695.715,134.84,134.6105,133.6927,1229.3292,1.75
2010-06-08,2699.336,134.71,134.6129,133.6477,1234.2682,1.83
2010-06-09,2782.133,134.94,134.5845,133.5114,1247.4999,1.9
2010-06-10,2750.023,135.42,134.4917,133.4352,1245.064,1.95
2010-06-11,2758.866,136.22,134.4321,133.3135,1255.0161,1.98
2010-06-17,2742.733,136.83,134.4258,133.3483,1257.5464,2.18
2010-06-18,2696.166,137.39,134.0742,132.8142,1251.6746,2.23
2010-06-21,2780.663,136.86,134.1176,132.8186,1281.431,2.22
2010-06-22,2783.72,136.35,134.1573,132.9126,1271.8184,2.24
2010-06-23,2758.495,136.4,134.1481,132.837,1270.7015,2.25
2010-06-24,2757.498,136.6,134.171,132.8705,1276.7295,2.3
2010-06-25,2736.287,136.54,134.1186,133.0057,1272.5075,2.28
2010-06-28,2716.777,136.68,134.2399,133.2798,1275.9884,2.2816
2010-06-29,2592.019,136.72,134.3096,133.4789,1258.4786,2.1
2010-06-30,2563.07,136.96,134.3925,133.6043,1252.9812,2.28
2010-07-01,2526.071,136.82,134.4282,133.6918,1242.7929,2.24
2010-07-02,2534.105,136.93,134.4632,133.7189,1254.4872,2.22
2010-07-05,2512.651,136.73,134.5274,133.7492,1256.886,2.17
2010-07-06,2562.902,136.86,134.6752,134.1151,1254.6793,2.15
2010-07-07,2580.477,137.03,134.79,134.1504,1253.1936,2.13
2010-07-08,2575.921,136.82,134.7854,134.1592,1260.3651,1.94
2010-07-09,2647.104,136.66,134.8288,134.1259,1266.9322,1.71
2010-07-12,2676.218,137.42,134.905,134.2383,1258.9231,1.68
2010-07-13,2634.593,137.49,134.9828,134.5375,1249.8448,1.65
2010-07-14,2653.609,137.54,134.9945,134.6135,1255.5666,1.52
2010-07-15,2608.519,137.26,135.0192,134.6169,1254.5251,1.47
2010-07-16,2616.128,137.78,135.1047,134.6504,1263.3283,1.44
2010-07-19,2682.472,137.39,135.1609,134.7352,1262.0698,1.55
2010-07-20,2741.503,137.49,135.1161,134.6734,1272.268,1.479
2010-07-21,2747.335,137.62,135.1172,134.661,1271.764,1.47
2010-07-22,2781.286,137.36,135.1098,134.6376,1276.7377,1.45
2010-07-23,2793.076,137.28,135.1145,134.5318,1293.0677,1.43
2010-07-26,2811.055,137.5,135.0744,134.426,1297.0628,1.47
2010-07-27,2795.724,137.63,135.0982,134.3689,1284.7775,1.445
2010-07-28,2863.724,137.64,135.13,134.2935,1299.7562,1.45
2010-07-29,2877.976,137.88,135.1306,134.3385,1304.7557,1.45
2010-07-30,2868.846,137.83,135.1166,134.2745,1311.7668,1.48
2010-08-02,2917.275,137.77,135.1278,134.2957,1335.4187,1.47
2010-08-03,2865.971,138.27,135.1446,134.2316,1332.0184,1.473
2010-08-04,2876.434,138.17,135.1715,134.3546,1337.9358,1.48
2010-08-05,2850.829,138.14,135.1995,134.3946,1329.5116,1.48
2010-08-06,2897.659,138.15,135.2503,134.5001,1342.5775,1.48
2010-08-09,2918.241,138.22,135.2796,134.5353,1356.687,1.47
2010-08-10,2832.638,138.2,135.3007,134.5527,1344.516,1.48
2010-08-11,2850.211,138.09,135.3207,134.6633,1339.6667,1.48
2010-08-12,2816.386,138.04,135.4704,134.8768,1330.2548,1.48
2010-08-13,2855.547,138.26,135.4705,134.9047,1348.8299,1.48
2010-08-16,2922.083,138.16,135.4838,134.8958,1354.326,1.48
2010-08-17,2942.291,138.39,135.5039,134.9072,1357.949,1.48
2010-08-18,2937.362,138.41,135.5101,134.9318,1354.5448,1.5
2010-08-19,2955.395,138.31,135.5327,134.927,1359.868,1.53
2010-08-20,2898.333,138.18,135.5086,134.9568,1335.3467,1.54
2010-08-23,2896.192,138.31,135.5499,135.0027,1331.6595,1.5
2010-08-24,2911.827,138.36,135.566,135.0444,1322.5416,1.52
2010-08-25,2843.023,138.81,135.6048,135.0639,1323.1092,1.55
2010-08-26,2850.093,138.71,135.5817,135.0164,1336.0562,1.63
2010-08-27,2858.566,138.71,135.5495,135.0206,1342.4614,1.96
2010-08-30,2915.01,138.73,135.6208,135.0638,1360.5628,2.1
2010-08-31,2903.188,138.73,135.6187,135.0815,1343.0417,2.33
2010-09-01,2884.042,138.83,135.643,135.0662,1354.7999,2.56
2010-09-02,2921.393,139.27,135.6494,135.0659,1364.3573,2.0
2010-09-03,2920.205,139.25,135.6438,135.0567,1366.8142,2.2
2010-09-06,2975.09,139.45,135.7054,135.0049,1390.3693,1.98
2010-09-07,2983.108,139.67,135.6429,134.8674,1389.7942,1.85
2010-09-08,2980.967,139.21,135.6805,134.8698,1389.0596,1.71
2010-09-09,2926.46,139.6,135.6692,134.8052,1364.3418,1.64
2010-09-10,2932.554,139.51,135.6418,134.6815,1372.701,1.56
2010-09-13,2962.319,139.48,135.6063,134.5191,1377.9629,1.5
2010-09-14,2965.009,139.63,135.6079,134.489,1368.5587,1.6267
2010-09-15,2913.194,139.63,135.6006,134.4343,1369.5888,1.65
2010-09-16,2857.789,139.55,135.5788,134.416,1365.0783,1.67
2010-09-17,2861.369,139.3,135.5823,134.4012,1375.7516,1.53
2010-09-20,2849.828,138.86,135.5906,134.4035,1395.7585,1.65
2010-09-21,2857.476,138.91,135.5847,134.426,1387.3867,1.82
2010-09-27,2905.029,138.98,135.6551,134.4687,1397.2481,1.73
2010-09-28,2880.907,139.52,135.638,134.4756,1400.3526,1.78
2010-09-29,2874.812,139.7,135.6521,134.5083,1393.1995,1.75
2010-09-30,2935.574,139.73,135.6845,134.5667,1397.0534,2.61
2010-10-08,3044.233,139.86,135.7379,134.6364,1404.8616,1.73
2010-10-11,3132.895,139.56,135.6311,134.2194,1456.1488,1.67
2010-10-12,3172.726,139.26,135.5961,134.0821,1447.018,1.64
2010-10-13,3217.577,139.3,135.6029,134.0559,1462.8447,1.64
2010-10-14,3224.14,139.44,135.6165,134.0747,1475.5497,1.62
2010-10-15,3327.683,139.42,135.6416,134.0794,1481.4634,1.6
2010-10-18,3306.16,139.33,135.6633,134.1636,1465.1964,1.6
2010-10-19,3375.674,139.45,135.6634,134.1302,1473.4557,1.59
2010-10-20,3396.879,139.15,134.9971,132.5917,1465.8492,1.6
2010-10-21,3374.685,139.16,134.8445,132.3132,1473.4597,1.59
2010-10-22,3378.655,138.65,134.8464,132.4013,1478.2724,1.57
2010-10-25,3481.081,138.87,134.9129,132.4522,1516.4566,1.59
2010-10-26,3466.084,138.48,134.7788,132.1568,1508.0427,1.53
2010-10-27,3403.872,138.09,134.7736,132.1051,1486.328,1.53
2010-10-28,3397.692,138.07,134.7509,132.1345,1502.7443,1.53
2010-10-29,3379.983,138.27,134.7201,132.1801,1476.5423,1.62
2010-11-01,3472.995,138.49,134.7333,132.1441,1500.3547,1.59
2010-11-02,3463.131,138.43,134.562,131.7804,1499.6475,1.59
2010-11-03,3420.341,138.15,134.331,131.2391,1506.838,1.57
2010-11-04,3480.505,138.11,134.1502,130.9754,1533.3098,1.57
2010-11-05,3520.798,137.58,134.0924,130.887,1580.3117,1.54
2010-11-08,3548.566,137.42,134.0164,130.8969,1586.3311,1.53
2010-11-09,3523.954,137.7,133.917,130.8021,1618.434,1.53
2010-11-10,3499.111,137.61,133.6011,130.2597,1610.0767,1.53
2010-11-11,3509.975,136.7,133.3878,129.9446,1610.8281,1.53
2010-11-12,3291.833,136.27,133.1523,129.898,1550.6261,1.54
2010-11-15,3314.893,136.33,132.925,129.9242,1522.7928,1.6
2010-11-16,3169.538,136.03,132.9009,130.1599,1512.4632,1.66
2010-11-17,3103.906,136.1,133.0071,130.4751,1464.2546,1.737
2010-11-18,3147.962,136.15,133.137,130.7167,1486.8396,1.8
2010-11-19,3178.846,135.41,133.1248,130.5023,1502.2095,1.82
2010-11-22,3171.941,135.77,132.7081,130.1491,1480.7959,1.96
2010-11-23,3107.176,135.64,132.5059,129.9363,1457.5371,1.98
2010-11-24,3177.043,135.65,132.2933,129.7283,1480.8142,1.91
2010-11-25,3223.484,135.55,132.1724,129.6635,1471.6265,1.89
2010-11-26,3194.853,135.91,131.9702,129.3835,1454.7526,1.93
2010-11-29,3190.05,135.83,131.9943,129.4775,1467.3327,1.94
2010-11-30,3136.985,135.83,132.0514,129.6393,1467.2423,2.14
2010-12-01,3136.024,136.06,132.2832,130.1137,1480.5307,2.24
2010-12-02,3155.059,135.04,132.3277,130.3317,1498.9449,2.24
2010-12-03,3158.156,135.96,132.3893,130.3409,1507.4246,1.99
2010-12-06,3165.57,135.56,132.5263,130.4866,1515.2762,1.88
2010-12-07,3200.339,134.89,132.7375,130.6665,1526.5223,1.99
2010-12-08,3171.882,134.93,132.7836,130.6478,1497.6391,2.0
2010-12-09,3123.366,136.07,132.7536,130.5443,1514.6618,2.02
2010-12-10,3161.977,136.23,132.7479,130.558,1521.3243,2.018
2010-12-13,3261.061,136.02,132.8544,130.7963,1548.4511,2.0
2010-12-14,3269.474,135.94,132.9255,130.8074,1555.3396,2.0
2010-12-15,3247.644,135.91,133.0079,130.9827,1537.8468,2.12
2010-12-16,3230.665,136.58,133.054,131.0874,1539.348,2.0088
2010-12-17,3225.661,136.69,133.1672,131.1147,1553.3273,2.0
2010-12-20,3178.657,136.52,133.319,131.3001,1560.4431,2.2
2010-12-21,3249.509,136.06,133.3397,131.2489,1573.1864,2.39
2010-12-22,3215.453,135.84,133.3308,131.2393,1562.5676,2.7
2010-12-23,3188.607,135.84,133.3147,131.1383,1576.9009,3.25
2010-12-24,3162.955,136.53,133.2627,131.1187,1582.3469,4.28
2010-12-27,3099.709,136.56,133.0568,130.5981,1578.7843,4.5
2010-12-28,3044.931,135.95,133.031,130.4888,1581.941,4.6
2010-12-29,3061.83,137.09,133.0672,130.5799,1579.0408,4.0
2010-12-30,3064.098,136.79,133.1751,130.7229,1591.8415,5.11
2010-12-31,3128.261,137.3,133.2445,130.7946,1593.4272,4.56
2011-01-04,3189.682,136.91,133.4041,131.0327,1604.1208,2.94
2011-01-05,3175.662,136.81,133.6362,131.4221,1592.4229,2.6
2011-01-06,3159.643,135.54,133.6374,131.3229,1609.1059,2.17
2011-01-07,3166.624,136.2,133.7129,131.4619,1572.4374,2.11
2011-01-10,3108.187,135.89,133.7318,131.3936,1578.9489,2.0
2011-01-11,3124.922,135.47,133.6828,131.2408,1586.9125,1.97
2011-01-12,3142.337,136.64,133.7146,131.3367,1592.366,2.0
2011-01-13,3141.284,136.12,133.6752,131.208,1598.3527,1.92
2011-01-14,3091.862,136.03,133.5919,130.9854,1606.2496,1.93
2011-01-17,2974.35,136.71,133.4647,130.7045,1602.2159,1.93
2011-01-18,2977.648,135.46,133.3212,130.4247,1604.3734,2.0
2011-01-19,3044.851,135.87,133.2688,130.4897,1621.7248,2.7
2011-01-20,2944.713,135.94,133.2117,130.5035,1609.9266,5.6
2011-01-21,2983.456,136.19,133.2014,130.4526,1611.664,5.79
2011-01-24,2954.232,136.42,133.1602,130.4574,1627.009,7.31
2011-01-25,2938.654,136.08,133.0854,130.338,1605.6675,7.3
2011-01-26,2978.431,136.61,133.0705,130.3942,1596.7983,7.7
2011-01-27,3026.466,136.35,133.0957,130.3684,1610.1897,8.1
2011-01-28,3036.735,137.71,133.1034,130.3944,1609.673,7.73
2011-01-31,3076.508,137.44,133.153,130.3657,1631.746,4.88
2011-02-01,3077.283,137.87,133.1862,130.411,1651.3455,3.37
2011-02-09,3040.949,135.65,132.9449,129.9691,1660.384,3.9
2011-02-10,3104.163,135.49,132.9202,129.8817,1674.7,2.88
2011-02-11,3120.956,135.27,132.681,129.9582,1672.2952,2.89
2011-02-14,3219.143,135.74,132.6709,130.3341,1676.882,2.31
2011-02-15,3217.671,135.68,132.7453,130.4233,1667.7473,2.31
2011-02-16,3248.527,136.12,132.7732,130.4117,1658.5564,2.3
2011-02-17,3245.907,136.15,132.7718,130.4543,1640.92,2.2
2011-02-18,3211.876,135.37,132.7909,130.4625,1629.9319,2.1
2011-02-21,3257.908,135.56,132.6928,130.2713,1635.9695,2.1
2011-02-22,3163.578,134.75,132.6714,130.4762,1627.4215,2.0
2011-02-23,3174.742,134.75,132.7855,130.7911,1595.4976,2.0
2011-02-24,3190.935,134.53,133.0188,131.2704,1577.5476,2.3
2011-02-25,3197.617,135.01,133.0001,131.057,1588.6185,2.65
2011-02-28,3239.559,135.19,133.0758,131.2236,1611.7433,2.4
2011-03-01,3254.893,135.15,133.0952,131.2893,1606.1263,2.2
2011-03-02,3243.298,134.57,133.1181,131.3837,1615.3148,2.03
2011-03-03,3221.718,134.8,133.1199,131.3748,1605.1518,1.97
2011-03-04,3270.666,135.14,133.0938,131.3044,1609.1243,1.9
2011-03-07,3334.51,134.8,133.1458,131.3651,1612.7622,1.8
2011-03-08,3337.457,135.09,133.2017,131.6414,1573.682,1.75
2011-03-09,3338.858,135.01,133.2735,131.7957,1577.7521,1.55
2011-03-10,3280.259,135.54,133.2498,131.6049,1551.9063,1.75
2011-03-11,3247.376,135.01,133.2278,131.5601,1540.369,1.7
2011-03-14,3262.92,135.39,133.2986,131.7417,1534.397,1.65
2011-03-15,3203.961,135.11,133.3567,132.0389,1534.4307,1.6
2011-03-16,3248.195,135.35,133.3551,132.0575,1543.4193,1.69
2011-03-17,3197.1,135.35,133.4682,132.2484,1542.3018,1.6
2011-03-18,3215.685,135.08,133.4637,132.1457,1558.3841,1.68
2011-03-21,3207.11,135.12,133.4422,132.0298,1554.0686,1.93
2011-03-22,3222.961,136.52,133.4611,131.9356,1554.1013,1.93
2011-03-23,3264.926,135.2,133.4819,131.9468,1573.533,1.91
2011-03-24,3251.361,136.05,133.5321,132.072,1564.4798,1.89
2011-03-25,3294.484,135.84,133.5411,132.1446,1571.0817,1.9
2011-03-28,3290.571,135.65,133.5339,132.0864,1557.2301,1.79
2011-03-29,3257.979,136.43,133.536,132.0371,1558.5895,1.79
2011-03-30,3256.08,136.94,133.5084,132.1076,1561.5416,1.8
2011-03-31,3223.288,136.81,133.5086,132.1001,1557.5908,1.9
2011-04-01,3272.729,136.56,133.5276,132.1373,1555.2139,1.82
2011-04-06,3311.067,135.7,133.5409,132.1087,1576.8616,1.79
2011-04-07,3324.419,136.06,133.6037,132.1521,1575.3654,1.78
2011-04-08,3353.358,135.85,133.6515,132.2242,1593.386,1.76
2011-04-11,3333.427,136.13,133.6748,132.2906,1600.2887,1.8
2011-04-12,3326.771,136.27,133.7228,132.4971,1583.9003,1.75
2011-04-13,3372.031,136.6,133.7278,132.5137,1582.5934,1.74
2011-04-14,3353.56,136.82,133.7874,132.5609,1563.4367,1.7
2011-04-15,3358.944,136.61,133.8002,132.5794,1552.955,1.73
2011-04-18,3359.438,136.41,133.8114,132.4555,1555.0931,1.77
2011-04-19,3295.812,136.41,133.8548,132.51,1534.572,1.77
2011-04-20,3295.758,136.28,133.8833,132.5314,1553.9477,1.77
2011-04-21,3317.367,136.31,133.9054,132.5458,1555.6806,3.6
2011-04-22,3299.942,136.1,133.9309,132.5397,1561.4448,3.09
2011-04-25,3249.574,136.12,133.9505,132.5685,1550.7153,2.74
2011-04-26,3230.96,136.15,133.9562,132.5794,1539.7859,2.69
2011-04-27,3209.503,136.44,133.953,132.6924,1532.1011,2.04
2011-04-28,3161.776,136.52,133.9535,132.7534,1544.6223,2.04
2011-04-29,3192.723,136.87,134.0075,132.7868,1526.1556,2.5
2011-05-03,3211.132,137.74,134.0468,132.8212,1531.0305,2.57
2011-05-04,3129.028,136.34,134.0759,132.8525,1516.554,2.53
2011-05-05,3126.117,139.5,134.1187,132.8771,1501.7378,2.0
2011-05-06,3121.396,140.27,134.2135,133.1078,1476.4284,2.01
2011-05-09,3129.759,140.59,134.2524,133.1299,1490.7258,2.2
2011-05-10,3153.221,140.36,134.2758,133.1735,1499.5268,2.15
2011-05-11,3145.085,140.4,134.2861,133.2146,1494.0562,2.11
2011-05-12,3101.603,140.47,134.3318,133.2669,1466.1584,2.11
2011-05-13,3128.093,140.66,134.2719,133.1877,1498.3793,2.1
2011-05-16,3100.463,140.63,134.2843,133.1578,1488.2535,2.11
2011-05-17,3116.028,140.69,134.2881,133.1998,1491.2885,2.12
2011-05-18,3139.379,140.66,134.2974,133.2098,1491.8703,3.17
2011-05-19,3120.639,140.29,134.2993,133.2532,1498.1398,3.56
2011-05-20,3121.596,140.6,134.2946,133.2014,1498.7776,4.02
2011-05-23,3022.98,140.62,134.3084,133.2942,1486.5102,4.05
2011-05-24,3026.223,140.65,134.2801,133.3037,1498.2008,4.46
2011-05-25,2990.343,140.89,134.2763,133.304,1504.1958,5.0
2011-05-26,2978.381,140.84,134.2241,133.3196,1518.6557,4.82
2011-05-27,2963.308,140.6,134.2614,133.4112,1522.3777,2.82
2011-05-30,2954.506,140.69,134.2935,133.4676,1522.4563,2.57
2011-05-31,3001.556,140.72,134.2825,133.4124,1525.6195,3.9
2011-06-01,3004.173,140.81,134.2947,133.4167,1520.4957,3.15
2011-06-02,2955.705,140.71,134.2531,133.4019,1518.6557,2.85
2011-06-03,2986.349,140.8,134.2868,133.4181,1536.3,2.54
2011-06-07,3004.262,140.83,134.309,133.4346,1530.9077,3.0
2011-06-08,3008.652,140.79,134.2892,133.2564,1524.3559,3.7
2011-06-09,2951.889,140.81,134.2577,133.206,1521.4547,3.81
2011-06-10,2961.932,140.84,134.1247,133.0805,1521.2656,3.82
2011-06-13,2950.348,140.87,134.0631,133.0413,1514.4489,3.82
2011-06-14,2993.559,140.83,133.9019,132.7824,1516.5439,3.52
2011-06-15,2963.119,140.72,133.6692,132.3632,1525.4068,4.0
2011-06-16,2917.578,140.5,133.573,132.3756,1512.5593,4.0
2011-06-17,2892.157,140.58,133.4926,132.3654,1509.7231,4.0
2011-06-20,2874.896,140.69,133.5227,132.6536,1502.844,6.92
2011-06-21,2909.073,140.63,133.5624,132.859,1513.284,7.16
2011-06-22,2908.582,140.54,133.3906,132.504,1503.3141,7.47
2011-06-23,2957.629,140.74,133.2689,132.3663,1499.0958,7.33
2011-06-24,3027.47,140.67,133.3547,132.7249,1500.6986,6.0
2011-06-27,3036.491,140.51,133.5309,132.9823,1475.9227,6.12
2011-06-28,3041.734,140.48,133.5263,132.9668,1478.5983,5.05
2011-06-29,3000.169,140.6,133.5356,132.9459,1490.3943,5.05
2011-06-30,3044.089,140.51,133.5672,132.9328,1505.6008,5.02
2011-07-01,3049.745,140.61,133.6266,133.0177,1499.4568,4.73
2011-07-04,3121.98,140.49,133.6403,133.0381,1521.5875,2.86
2011-07-05,3122.5,140.53,133.6356,133.0715,1519.4486,5.8
2011-07-06,3113.712,140.57,133.6074,132.9467,1525.7958,6.04
2011-07-07,3101.68,140.53,133.5923,132.9797,1528.6483,4.83
2011-07-08,3109.183,140.63,133.6662,133.0688,1536.0813,5.0
2011-07-11,3113.206,140.59,133.6872,133.05,1530.8194,4.03
2011-07-12,3056.905,140.58,133.7091,133.1026,1523.8814,2.47
2011-07-13,3106.247,140.6,133.6728,133.0906,1549.4591,3.5
2011-07-14,3115.745,140.6,133.5861,132.9527,1548.8506,4.3
2011-07-15,3128.889,140.41,133.5651,132.9423,1545.4512,3.88
2011-07-18,3122.6,140.16,133.4981,132.752,1546.8933,3.67
2011-07-19,3095.125,140.25,133.2517,132.3989,1559.5866,4.5
2011-07-20,3091.567,139.95,132.9473,131.8674,1557.7135,4.8
2011-07-21,3059.139,139.72,132.7766,131.6377,1557.2657,5.47
2011-07-22,3067.985,139.72,132.7378,131.7443,1561.2182,5.33
2011-07-25,2968.289,139.57,132.7867,131.8134,1553.1903,5.1555
2011-07-26,2977.766,139.41,132.7504,131.7776,1568.3324,4.64
2011-07-27,3000.052,139.43,132.7104,131.6984,1574.4973,4.17
2011-07-28,2981.002,139.27,132.6428,131.7156,1566.7111,3.66
2011-07-29,2972.079,139.32,132.6754,131.8091,1559.1813,3.6
2011-08-01,2977.721,139.46,132.7117,131.8873,1575.4327,3.04
2011-08-02,2956.383,139.39,132.6859,131.8429,1565.3031,2.7
2011-08-03,2954.87,138.57,132.5995,131.4409,1566.1112,2.8253
2011-08-04,2960.309,138.51,132.6016,131.5416,1556.3142,2.85
2011-08-05,2897.417,138.59,132.7578,131.8516,1513.3847,2.83
2011-08-08,2793.897,138.77,132.9334,132.0899,1505.2638,2.74
2011-08-09,2798.19,138.91,133.0631,132.3558,1484.8086,2.85
2011-08-10,2824.12,139.53,133.1678,132.3835,1500.0861,2.6
